text;section
102. Тшпны-л-ра ненерех. подойти, подъехать (к бере- гу или огню). Атшанхча атенгьыз днатшлнылт[ (д-на- тишиы-л-тГ) а вын хТнайхьыдзат!. Аб. Т. Как только та- пунщик подъехал к морю (к его берегу), мы его догнали.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
103. Тшы-жвые-л-ра неперех. сесть на коня. ХТлишь- жиы-л-т{ хара, й-тшы-жвые-л-1Г абаза тшьнвква. А. т., 101. Мы сели на коней, сели на коней абазинские всадники,;2. ПРЕВЕРБЫ+СУФФИКСОИД л
104. А-уаща-л-ра неперех. отправляться в населенный пункт, Апхъала анхарта дшгахъыихХвыхуаз акыт дьа- уищш-л-уан. Аб. Т. Раньше, как только возвращался с ра- 4нумы, он отправлялся в деревию.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
105. Хъа-л-ра неперех. подниматься вверх на гору, воз- выпн-ние, Ауарба хъалитГ (й-хъа-л-ит!). Иара, 10. Орел ичодиимается (вверх). Самайчуа асыртква сы-р-хъа-л-уа- ни. Т. БВ. Амара, 85. Я настойчиво буду подниматься \вверх) на плоскогорья,;2. ПРЕВЕРБЫ+СУФФИКСОИД л
106. ГТа-хъа-л-ра  неперех, разозлиться, находить {ичоеть)., Ари збаз ах й-Та-й-хъа-л-тГ. Абаза. т., 114. Князь, увидешний это, разозлился (на него нашло).;2. ПРЕВЕРБЫ+СУФФИКСОИД л
107. Хъ-та-л-ра неперех. находить (на человека беспокойство, озноб). Ахьтадзыдзара галхъталын (й-гЛа-л-хъ- та-лы-н) тштьылзымкГхуазт!). Аб. Т. (Она замерзала (на нее находил озноб), не могла совладать с собой.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
108. Хъы-л-ра неперех. находиться над водой, облаками {на плаву), Ауат мадза-мадза кТьанджьала атенгьыз йхъылт1(-й-хъы-л-7Т). Нышв, 241. Они на лодке тайно отправились на море (на плаву).;2. ПРЕВЕРБЫ+СУФФИКСОИД л
109. Хъы-л-ра неперех. появиться (о жидкости на гла- зу). Сара зпны снашылуа щагъра гТахъылит (й-гТа-а-хъы. л-ит!) йыла. А. тш., 41. У того, к кому я захожу домой, на глазу появляется кровь.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
110. Хъвы-ла неперех. совладеть кем, чем-л. Алага абазар д-а-хъвы-ла-пГ. АПА, 39. Дурак рассчитывает, что базар будет с ним делиться.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
111. А-цы-л-ра неперех. находиться, быть вместе с кем, чем-л. ХТ-ры-цы-л-уа-н дара. А. тш., 12. Мы были с ними,;2. ПРЕВЕРБЫ+СУФФИКСОИД л
112. Ц-к1-ла-л-ра неперех. приставать к кому, чему-л. {сзади). Арцтыгъьта д-й-ы-ц-кГла-л-итГ. Аб. Т. Он, как клещ, впивается в него (пристает сзади).;2. ПРЕВЕРБЫ+СУФФИКСОИД л
113. А-ц!а-л-ра неперех. войти, влезть снизу, понизу. Ахъыза д-ы-Ша-л-х-итГ. Амакъымква, 39. Он лезет под одеяло, Али атехникум д-ы-цТа-л-Т. ДжькГахбаета, 68. Али поступил в техникум (вошел в него снизу).;2. ПРЕВЕРБЫ+СУФФИКСОИД л
114. (ГТа)-ща-л-ра неперех. показаться (глазу), войти {в глаз). Ишвауа ащла гГахШвуата йыла йгТацРалитГ (й-га- а-ща-л-ит. АПА, 103. Трусу дерево мерещится танцую- щим (дерево, танцуя, входит в глаз).;2. ПРЕВЕРБЫ+СУФФИКСОИД л
115. (Та)-цТа-л-ра неперех. расти (© корнеплодах). Ацы- ца игТацТалт! (й-гТа-а-цЛа-л-т). Аб. Т. Появился редис (вы- рос снизу). Ак!артТоф йгГацТалтГ (й-а-а-цТа-л-тГ). Аб. Т. Появился картофель (выросли клубни).;2. ПРЕВЕРБЫ+СУФФИКСОИД л
116. Чвы-л-ра неперех. упасть, распластаться. ИКТакТа- ва тшйыргьзгъван айныжв дйыст[, айныжвгьи д-чвы-л-тЕ. А6. 'Г. Какана, развернувшись, ударил великана, великан упал.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
117. Швы-л-ра (щы-л-ра) неперех. подойти по размеру, налезть (0б обуви и одежде). Ас ушвылума (й-у-щы-л-у-ма)? АРС, 445. Подходит ли рубашка тебе? Ам[аква гьсшвы- луам (й-гь-с-шщысл-уа-м). Аб. Т. Обувь мне не подходит.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
118. АлиТа-л-ра неперех. подниматься на склон. БхъвыкГ д-ачшТа-л-тГ. Ком., 27.УП.1985, 6. Он поднялся на склон горы.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
119. (ГЛа)-ша-л-ра неперех. расти (о листьях и плодах растений). Ашвыр харзынаква гГаршалит1 (й-гТа-р-шТа-л-итИ) антахьгьыт ац!лаквагьи. Ладу, 104. И на других деревьях растут прекрасные плоды.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
120. (Га)-иЛа-л-ра неперех. прирастать к кому, чему-л. АхвымбыракТьа адзг!а анМадзара ихьыниТыгва гашТа- литЕ (й-гТа-а-шТал-т). АПА, 64. Перед гибелью муравей об- встает крылья (к нему крылья прирастают).;2. ПРЕВЕРБЫ+СУФФИКСОИД л
121. ШТы-л-ра неперех. присоединиться, прилипнуть к кому, чему-л. Ланхща ды-л-шТы-л-дза-х-ма? Т. Б., Амара, 30. Присоединилась ли она к своей тетке?;2. ПРЕВЕРБЫ+СУФФИКСОИД л
122. ШНы-Ща-л-ра неперех. свалиться. «Сахъп[» йхТвум- ца д-шТы-цГа-л-тЕ. Аб. Т. Тянул, тянул и свалился, (Он го- ворит: зеще потяну» и свалился).;2. ПРЕВЕРБЫ+СУФФИКСОИД л
123. Ш-кТ-ла-л-ра неперех. гнаться, приблизиться (вслед). ИыпчаШвра анумчпауагьи д-гТа-уы-щ-кГ-ла-л-итЕ, Аб. Т. Если даже ты ето не трогаешь, он цепляется за те- бя (приближается вслед).;2. ПРЕВЕРБЫ+СУФФИКСОИД л
124. А-щта-л-ра неперех. гнаться за кем, чем-л. туда. Апша йагаз у-а-щта-мы-л-хы-н. АПА, 51. Не гонись за тем, что ветер туда унес. Сосрыкъва ауат д-на-ры-щта-л-тЕ. Нарт, 51. Сосрыква погнался за ними.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
125. Щта-л-ра неперех. ухаживать за кем-л. Хъацщатьи дыгьйыцымцузт[ агагв “алыщталыргьи (й-гТа-лы-щта-лы- р-гьи). Нарт, 52. Она ни за кого не выходила замуж, хотя многие ухаживали за ней,;2. ПРЕВЕРБЫ+СУФФИКСОИД л
126. ШтТа-л-ра неперех. лечь, ложиться. Щажьы й-щт!а- л-х-уа щажьы дгылхитГ. УгТакТВ1а, 26. Тот, кто рано ло- житься, встает рано. Амшв анпсуа твачТ й-щтГа-л-итГ. Ашта, 82. Когда медведь умирает, он ложится навзничь.;2. ПРЕВЕРБЫ+СУФФИКСОИД л
127. Бгъа-ха-ра неперех. застревать {у талии). Амъа лыбгъахан (й-л-ы-бгъа-ха-и) аылава йМалыбгъырххтГ. Аб. Т. Пояс застрял у ее талии, они его еле сняли (с ее талин).;3. ПРЕВЕРБЫ+СУФФИКСОИД ха
128. Бжьа-ха-ра неперех. застревать, оставаться, задер- жаться между кем, чем-л. Ауат авыджь с-Та-р-бжьа-ха-ТГ. Джьандра, 124. Я остался между этими двумя людьми. Март{ хьшвашва чвыуитГ агъни агапыни й-ЕГа-р-бжьа- ха-н. Ч. М., Скыт, 58. Холодный март плачет, оставшись между зимой и весной.;3. ПРЕВЕРБЫ+СУФФИКСОИД ха
